firm_id,year,iso14001,sales,rd,releases,insp
602,2002,1,1397.2643,71.12846,3.866201,3
602,2003,1,1865.2379,105.2451,2.886372,3
602,2004,1,1416.6646,76.52229,2.230703,2
602,2005,1,1666.7802,115.4375,1.079237,3
602,2006,1,1540.8339,46.84459,1.50147,3
602,2007,1,1630.0549,71.45803,2.395248,3
602,2008,1,1603.489,75.78799,1.529579,3
602,2009,1,1569.001,55.15262,1.142129,3
603,2000,0,1365.764,38.94485,1.778574,2
603,2001,0,1307.0784,106.4669,1.671275,3
603,2002,0,1598.0881,88.42496,4.859254,1
603,2003,0,1520.2372,76.35978,1.062554,2
603,2004,0,1296.6347,63.9238,1.412684,3
603,2005,0,1608.64,68.89413,2.266162,2
603,2006,1,1438.3765,76.94437,2.697025,3
603,2007,1,2045.2216,99.29916,3.588914,3
603,2008,1,2328.3426,59.14553,1.966291,3
603,2009,1,1993.5401,72.04837,0.1963593,3
604,2000,0,1904.6019,61.64634,3.492875,1
604,2001,0,1746.7977,46.33007,3.780731,1
604,2002,0,1443.8769,52.16489,2.462729,1
604,2003,0,935.9685,63.68539,1.656964,1
604,2004,0,1194.5628,55.95965,2.935354,1
604,2005,0,1299.8933,63.54461,2.97058,1
604,2006,0,1867.349,83.16624,2.601733,1
604,2007,1,1652.2253,89.62385,0.4269855,2
604,2008,1,1379.9424,116.8756,2.295912,2
604,2009,1,1024.7959,75.67281,2.515325,2
605,2000,0,2203.0138,59.69219,2.856539,0
605,2001,0,1663.8407,88.69294,1.548029,0
605,2002,0,1778.8717,61.43096,2.285599,1
605,2003,0,1343.3559,49.44996,2.988196,0
605,2004,0,1464.9054,77.10538,1.711104,1
605,2005,0,1398.7359,92.26218,1.96006,0
605,2006,0,1522.8545,53.11801,1.991248,0
605,2007,0,2058.5175,76.89317,2.566304,0
605,2008,0,1144.0713,70.56772,0.7382878,1
605,2009,0,1493.2683,45.9614,2.83446,0
606,2000,0,1613.6478,37.5076,3.355961,1
606,2001,0,1470.9667,36.65259,3.572923,1
606,2002,1,1878.574,94.36272,1.900638,3
606,2003,1,1059.6545,51.3195,2.755095,3
606,2004,1,2143.104,58.82548,2.76011,2
606,2005,1,1165.6078,68.02515,2.738613,2
606,2006,1,1238.7317,88.40359,1.536578,2
606,2007,1,1441.7898,41.12391,1.086326,2
606,2008,1,1386.1728,26.09803,1.212165,2
606,2009,1,1709.229,96.60383,1.269552,3
607,2000,0,1595.7118,76.233,3.600165,1
607,2001,0,1541.0841,43.95679,2.86253,2
607,2002,0,1080.5391,52.03929,4.023974,0
607,2003,0,1462.0568,44.57325,3.578122,0
607,2004,0,1510.221,77.90106,2.890358,1
607,2005,1,1951.913,89.97569,4.287241,1
607,2006,1,1635.1853,79.7375,1.636008,2
607,2007,1,1697.0198,70.29845,2.994277,2
607,2008,1,2170.5402,79.26738,2.939618,2
607,2009,1,1230.7893,47.47435,1.361658,2
608,2000,0,1388.382,55.00042,3.61949,2
608,2001,1,1242.4983,62.54494,2.974118,2
608,2002,1,2059.3358,65.05981,0.5716781,3
608,2003,1,2082.0888,70.83215,1.930751,3
608,2004,1,2039.852,38.04724,2.696166,1
608,2005,1,1744.6383,85.07102,2.236531,2
608,2006,1,1694.2544,45.50006,3.83268,2
608,2007,1,1446.2208,22.29927,1.438323,3
608,2008,1,1808.6133,53.77998,1.621856,2
608,2009,1,1193.4627,57.62181,0.996466,3
609,2000,0,1114.5399,101.4988,4.275426,0
609,2001,0,1376.881,53.99189,4.584596,0
609,2002,0,2069.7701,74.8922,2.889015,0
609,2003,0,1351.6031,69.92976,3.324668,0
609,2004,0,1393.4059,33.63652,4.407962,0
609,2005,0,1589.4038,63.78896,3.920995,0
609,2006,0,1774.2986,62.4541,1.619443,0
609,2007,0,1883.3981,70.50713,1.241047,0
609,2008,0,1168.5121,70.14629,3.323606,0
609,2009,0,1477.0349,81.78632,1.80044,0
610,2000,0,1574.5958,48.61671,3.194644,1
610,2001,0,1600.5699,75.66976,4.046244,1
610,2002,0,1762.4714,53.05563,3.435534,1
610,2003,0,1754.2673,49.3382,2.929475,1
610,2004,0,1513.8068,100.1896,2.687921,1
610,2005,0,1848.0598,32.21569,2.709765,2
610,2006,1,1868.5219,58.35242,2.710845,2
610,2007,1,1846.1136,72.90726,3.216366,2
610,2008,1,1424.1445,52.25211,1.400603,2
610,2009,1,1795.8325,70.96504,1.029716,2
611,2000,0,1868.2044,41.82458,1.623106,1
611,2001,0,1349.9722,26.59504,0.587189,2
611,2002,0,1544.4524,47.95715,1.247842,1
611,2003,0,1972.8272,72.77081,0.2325702,2
611,2004,0,1623.1158,62.80016,1.813182,2
611,2005,0,1476.3988,77.48713,0.2169303,2
611,2006,0,1941.7373,40.92374,0.7158961,2
611,2007,0,1362.398,52.11157,0.4043075,2
611,2008,0,995.8721,58.51984,1.35956,2
611,2009,0,1272.0911,43.34122,2.236729,2
612,2000,0,1849.1354,71.25087,1.739939,1
612,2001,0,1660.4771,60.98014,0.998732,1
612,2002,0,1526.6093,75.00284,1.721966,1
612,2003,0,1822.9804,74.00523,2.348148,2
612,2004,0,1556.9833,28.50104,3.124927,2
612,2005,0,1435.788,93.80907,0.6221259,1
612,2006,0,1754.465,24.0986,1.183566,1
612,2007,1,1466.7179,33.62928,1.790205,2
612,2008,1,1728.2367,65.78345,0.3430236,2
612,2009,1,1342.78,69.34707,1.286174,2
613,2000,0,1191.4542,56.26896,1.136739,3
613,2001,0,1241.8143,51.57824,2.46944,2
613,2002,0,1494.6717,63.30233,2.978529,2
613,2003,0,1311.7368,73.66128,3.308768,3
613,2004,0,1320.6643,40.27619,1.019387,2
613,2005,1,1535.2774,43.06692,2.627721,4
613,2006,1,1563.751,48.32652,3.003371,3
613,2007,1,1112.8526,87.53019,2.360336,3
613,2008,1,824.01118,65.69875,1.609172,4
613,2009,1,1699.8484,78.4461,0.8438444,4
614,2000,0,1548.0091,97.30072,1.19588,0
614,2001,0,1094.6812,76.69495,1.038176,0
614,2002,0,1634.8483,69.47721,3.34619,0
614,2003,0,1636.1112,97.52735,2.00472,0
614,2004,0,1414.5032,44.71164,3.16057,0
614,2005,1,2168.066,66.37436,0.3584958,1
614,2006,1,1963.0308,92.75547,2.972558,0
614,2007,1,1465.2397,20.77317,1.253074,0
614,2008,1,1462.0458,48.68511,1.360361,1
614,2009,1,1145.2132,77.24382,1.38792,0
615,2000,0,1873.7027,70.8689,3.769682,0
615,2001,0,1577.5627,76.052,3.136732,0
615,2002,0,1751.1931,29.18355,0.5267498,1
615,2003,0,866.57868,41.84629,1.10126,0
615,2004,1,1813.3594,81.11736,3.71994,2
615,2005,1,1427.0077,46.23078,2.158384,2
615,2006,1,1753.9177,84.03616,1.944898,1
615,2007,1,1734.8488,73.09765,1.332338,0
615,2008,1,1571.8745,42.27816,1.154472,1
615,2009,1,1369.7791,70.60783,2.016342,1
616,2000,0,1624.4015,81.22303,2.919841,1
616,2001,0,1254.9355,69.77933,3.02499,0
616,2002,0,1818.5261,78.92604,0.620881,1
616,2003,0,1290.0162,28.32559,2.785042,1
616,2004,0,1510.0072,110.201,1.994251,1
616,2005,0,1282.7999,119.2443,1.767488,0
616,2006,0,1550.8889,94.08319,1.38534,1
616,2007,1,1274.5057,65.05606,2.474437,1
616,2008,1,1338.5532,55.28697,3.634245,1
616,2009,1,2270.0406,65.02412,0,2
617,2000,1,1832.9209,84.00748,2.663835,3
617,2001,1,1692.0488,88.3007,2.590986,2
617,2002,1,1731.7305,54.32492,3.589208,2
617,2003,1,1669.7398,66.2671,3.368734,3
617,2004,1,1552.7174,90.66595,1.715139,2
617,2005,1,1810.0516,66.04961,2.076332,1
617,2006,1,1333.9175,65.57777,1.252333,3
617,2007,1,2054.1872,98.07375,0,2
617,2008,1,1614.1281,90.45201,1.863576,2
617,2009,1,1820.3377,84.30132,2.425358,3
618,2000,0,1979.5274,48.41347,0.3479106,2
618,2001,0,1652.8506,45.39345,3.316692,2
618,2002,0,1256.7788,47.85317,1.983955,2
618,2003,0,1868.5179,58.24686,1.152387,2
618,2004,0,2015.2973,74.47239,0.6677327,1
618,2005,0,921.45155,57.35202,2.651926,2
618,2006,0,1474.7076,61.51558,2.813946,3
618,2007,0,1594.6554,60.78811,3.320849,1
618,2008,0,1425.0912,46.70301,2.471612,3
618,2009,1,1207.6147,52.85154,0.6249712,3
619,2000,0,1243.3676,111.1051,1.299807,0
619,2001,0,950.71163,73.49144,2.30581,0
619,2002,0,1789.7438,68.29831,3.087161,0
619,2003,1,1991.2138,39.90343,1.480625,2
619,2004,1,1986.0817,50.05195,0.7924489,2
619,2005,1,1566.6467,64.82089,2.006071,1
619,2006,1,1659.9937,93.79168,0.2063431,1
619,2007,1,1902.2477,73.60352,0.0044976,2
619,2008,1,1510.1527,69.41257,0.8677781,2
619,2009,1,1297.933,85.17941,1.811443,2
620,2000,0,1334.0728,43.91517,4.636456,0
620,2001,0,1559.4316,93.71783,3.743843,0
620,2002,0,1287.3891,55.20558,1.00107,0
620,2003,1,1721.1115,90.37333,3.454973,1
620,2004,1,1172.9308,95.13181,2.420323,1
620,2005,1,1505.5529,46.91032,3.090135,0
620,2006,1,1704.7161,67.04789,1.135407,1
620,2007,1,1615.8934,81.9412,2.175417,1
620,2008,1,1359.2355,57.85872,2.436054,2
620,2009,1,1802.7791,62.85154,1.803228,0
621,2000,0,1585.2735,57.88479,3.371115,0
621,2001,0,877.54141,21.56355,1.18333,0
621,2002,1,1714.795,88.29765,3.298345,1
621,2003,1,1455.5225,44.36164,1.582563,1
621,2004,1,1421.4681,18.42941,0.5829977,1
621,2005,1,1329.361,84.2314,2.084014,1
621,2006,1,1281.0917,72.50719,0.7027048,1
621,2007,1,1642.5895,40.06432,0,2
621,2008,1,1743.1035,89.15523,0.4695711,1
621,2009,1,1626.6019,79.57558,0,1
622,2000,0,1790.7263,67.91369,2.831178,1
622,2001,0,1679.3139,59.78577,2.097591,1
622,2002,0,903.21883,56.58501,1.5695,1
622,2003,0,1225.7187,66.38718,4.07723,1
622,2004,0,1861.3146,52.84018,3.71131,1
622,2005,0,1122.9057,83.59004,3.930814,1
622,2006,0,682.89292,67.94168,2.692861,1
622,2007,0,2053.0657,67.83019,1.44322,1
622,2008,0,1592.9905,100.7918,1.306906,1
622,2009,0,1299.4887,56.96356,3.151936,1
623,2000,0,1250.8124,93.4938,5.165974,0
623,2001,0,1692.3548,72.77706,4.331115,0
623,2002,0,1649.4355,81.64629,3.325597,0
623,2003,0,1604.6324,58.70404,3.176656,0
623,2004,0,1449.8264,27.10476,2.083236,1
623,2005,0,1122.6953,70.81293,3.15706,1
623,2006,0,1493.0738,41.17225,2.350613,0
623,2007,0,1824.0021,55.98608,0,1
623,2008,0,1342.9079,64.94543,1.56502,0
623,2009,0,1684.4707,54.00948,1.607201,1
624,2000,0,1381.2936,63.17869,1.595405,1
624,2001,0,1744.3685,71.43494,3.894556,1
624,2002,1,1289.2852,33.40871,1.835337,2
624,2003,1,1582.6197,71.30988,3.380248,2
624,2004,1,1715.3544,54.72952,3.191047,1
624,2005,1,1376.2707,42.40166,1.856632,3
624,2006,1,1689.8976,26.87139,2.453727,1
624,2007,1,1571.8302,34.63076,2.403704,2
624,2008,1,1568.1655,66.16083,1.413592,2
624,2009,1,1381.7387,64.66658,2.62532,3
625,2000,0,1805.8449,78.42636,0.9568079,1
625,2001,0,1223.2602,96.54749,2.421796,0
625,2002,0,1594.6487,93.06874,2.568098,0
625,2003,1,1326.2164,83.17755,4.569306,1
625,2004,1,1559.3646,89.32227,1.294962,1
625,2005,1,1772.2528,71.33904,3.747606,0
625,2006,1,1495.4579,68.20925,1.147617,1
625,2007,1,654.63733,87.29161,2.058043,1
625,2008,1,1172.6978,66.05528,1.132966,1
625,2009,1,930.95823,64.06477,0.2079669,1
626,2000,1,1602.0125,89.33414,3.233424,3
626,2001,1,1579.6815,60.26637,1.229651,4
626,2002,1,1474.4925,62.0544,0.8539822,3
626,2003,1,1394.2012,36.71539,1.082129,3
626,2004,1,1647.5559,57.22429,0.0796391,3
626,2005,1,1146.4919,54.87079,0.7326439,3
626,2006,1,1866.782,63.20226,0.810315,4
626,2007,1,1604.3284,82.25278,1.181839,3
626,2008,1,1298.0718,42.80606,1.90431,3
626,2009,1,1453.9278,94.32178,1.014085,3
627,2000,0,1467.2267,23.46891,0,2
627,2001,1,1164.4561,73.60842,2.156733,3
627,2002,1,1781.7329,84.15023,0.1704746,3
627,2003,1,1870.4418,82.54364,1.609041,2
627,2004,1,1614.5538,88.05677,1.533758,2
627,2005,1,1862.4324,64.39168,1.627275,3
627,2006,1,2376.2184,98.82249,1.577542,3
627,2007,1,1014.3169,46.32726,0.2550203,3
627,2008,1,1595.9396,53.82119,1.735052,3
627,2009,1,1181.4939,103.195,0.1618711,2
628,2000,0,1971.5625,73.25196,0.116807,1
628,2001,0,1580.9527,84.84455,2.177981,0
628,2002,0,1295.3801,72.87643,1.080576,2
628,2003,0,1429.2588,78.75899,0.3575307,2
628,2004,0,1904.443,28.93929,1.539452,1
628,2005,0,1640.6975,73.93316,0.3974472,1
628,2006,0,1683.0978,67.14644,0.5071352,2
628,2007,0,1951.0774,88.97687,2.202032,1
628,2008,1,1867.578,52.76165,0.6355985,2
628,2009,1,1918.3911,93.04919,0,3
629,2000,0,1463.0422,40.50235,1.844726,0
629,2001,0,829.7271,49.26314,4.028002,0
629,2002,0,1533.594,33.77009,1.453321,0
629,2003,0,1306.9283,41.45813,1.959036,0
629,2004,0,1741.8109,67.55705,1.005048,0
629,2005,0,971.67418,87.08487,0,0
629,2006,0,1751.0897,68.21033,1.473358,0
629,2007,0,1561.4167,39.93529,1.457356,0
629,2008,0,1616.1014,23.94327,1.810921,0
629,2009,0,1693.875,80.41077,0.1813019,0
630,2000,0,1497.1798,51.82406,1.473475,2
630,2001,0,1406.134,53.58721,0.6353896,2
630,2002,0,1846.6964,90.00002,1.643792,2
630,2003,0,1681.879,64.12111,0,2
630,2004,0,1710.2669,61.12992,2.248285,3
630,2005,0,1481.9448,68.0506,1.368722,2
630,2006,0,1536.6558,95.00555,1.940637,3
630,2007,0,1503.909,70.11937,0.5056414,2
630,2008,0,979.04609,16.60446,1.60584,1
630,2009,1,1163.8591,45.27948,0,3
631,2000,0,1470.8763,59.01859,1.409186,0
631,2001,1,1016.1987,77.43077,0.6045264,2
631,2002,1,1546.7129,40.61505,1.108559,1
631,2003,1,1313.0127,66.10678,0.4022403,2
631,2004,1,1559.5243,63.95853,2.841249,1
631,2005,1,1632.2204,86.65282,0,2
631,2006,1,1023.1087,40.29256,0.3917123,2
631,2007,1,1679.1241,70.13686,0.8702989,2
631,2008,1,1445.955,95.12177,2.103555,2
631,2009,1,885.32827,76.83215,1.04179,1
632,2000,0,1372.4497,75.71011,2.718589,4
632,2001,0,1619.9123,59.98822,3.045496,3
632,2002,0,1381.576,66.8435,2.342232,1
632,2003,0,1367.082,61.4148,0.7199292,3
632,2004,1,1625.8669,83.39004,2.177106,4
632,2005,1,1436.9012,74.89812,0.4537306,4
632,2006,1,1500.5874,52.45538,1.149311,4
632,2007,1,1180.8982,96.71768,0.577969,3
632,2008,1,1423.7728,88.32481,0.7703327,4
632,2009,1,2140.6068,54.07429,0,4
633,2000,0,1558.3217,58.70532,2.806519,0
633,2001,0,1586.8589,62.7002,1.910583,1
633,2002,0,1312.2274,79.44785,1.30178,0
633,2003,0,1385.6738,47.6745,3.486732,1
633,2004,0,1437.2087,50.98832,2.000139,1
633,2005,0,1765.3743,85.22103,3.272981,0
633,2006,0,1862.5385,79.79884,2.863304,1
633,2007,0,1369.7466,24.72805,1.889041,0
633,2008,1,1574.1359,78.89329,2.509652,1
633,2009,1,1510.5119,35.61968,1.019443,2
634,2000,0,1733.1081,54.6386,2.255619,0
634,2001,0,1647.7632,59.1808,2.639688,2
634,2002,0,1475.7664,55.37201,1.613484,1
634,2003,0,1807.2998,55.08592,3.852304,2
634,2004,0,1661.9297,45.86381,4.051825,1
634,2005,0,1275.3818,73.00214,4.10887,0
634,2006,0,1505.9189,32.79749,2.771387,0
634,2007,0,1456.3292,53.92957,1.666933,1
634,2008,1,1283.3765,78.65551,1.822692,2
634,2009,1,1512.5825,73.0751,1.880098,1
635,2000,0,1848.6825,40.79529,2.417494,0
635,2001,0,1836.5776,29.77453,1.373024,0
635,2002,0,1779.098,46.00653,3.86679,0
635,2003,0,1741.0897,23.84928,1.900686,0
635,2004,0,1566.4827,67.49838,0.4645185,0
635,2005,0,1327.9281,54.08924,1.610908,0
635,2006,0,1674.2044,59.09164,0.5501298,0
635,2007,1,1086.7305,71.07517,1.452528,1
635,2008,1,1377.7416,81.24986,0.9837924,1
635,2009,1,1911.8586,73.88408,1.514335,1
636,2000,0,1355.9104,59.10126,4.269677,0
636,2001,0,1696.8679,52.92064,2.476741,0
636,2002,0,1396.1166,56.94397,2.310059,0
636,2003,0,1667.9384,70.82534,3.270434,0
636,2004,0,1041.83,78.92736,2.658565,0
636,2005,0,1882.3402,41.03305,2.107537,1
636,2006,0,1167.7321,39.11897,2.690115,0
636,2007,0,1096.4211,60.84123,4.397604,0
636,2008,0,1872.3373,26.50147,1.470171,0
636,2009,0,1503.4403,70.74094,1.696376,1
637,2000,1,1488.0644,86.00932,1.120621,3
637,2001,1,2052.6169,117.6943,2.600812,3
637,2002,1,1800.9907,69.65131,2.095893,3
637,2003,1,1446.7869,81.65408,1.611515,2
637,2004,1,1539.9225,65.83699,1.419915,3
637,2005,1,1901.1929,101.4036,0,3
637,2006,1,1291.7185,54.45263,1.876758,3
637,2007,1,2015.6017,76.74287,0.297232,3
637,2008,1,1450.6069,76.57954,0.7620785,3
637,2009,1,1323.3648,71.00488,1.588296,3
638,2000,0,1834.1334,52.90837,0,0
638,2001,0,1725.4691,39.77907,1.079203,1
638,2002,0,969.6171,80.12037,1.394164,1
638,2003,0,1474.1565,69.76559,1.131644,1
638,2004,0,1175.6336,63.26222,1.901361,0
638,2005,0,1739.3949,85.23219,1.7406,0
638,2006,0,2017.9259,87.08233,1.010984,1
638,2007,0,1665.402,73.81871,0,1
638,2008,0,1275.5619,75.46732,0,1
638,2009,0,1768.7641,57.18481,0.8501277,1
639,2000,1,1565.6533,76.33291,0,3
639,2001,1,1560.3467,34.21571,0,4
639,2002,1,1434.0345,64.73556,2.468522,3
639,2003,1,1608.085,81.0253,1.385795,4
639,2004,1,1559.1198,51.21461,0.3340446,3
639,2005,1,856.52058,61.41368,0.8559144,4
639,2006,1,1585.7422,71.88297,0,4
639,2007,1,1540.6341,47.59206,0.5918877,4
639,2008,1,1686.4459,89.44614,0.491454,3
639,2009,1,977.4015,66.18095,1.533524,4
640,2000,0,1660.063,33.08191,3.281836,0
640,2001,0,1511.4337,66.9284,2.058153,0
640,2002,0,1654.5988,95.62137,4.154511,0
640,2003,0,1015.4941,60.07552,2.638258,1
640,2004,0,1131.933,48.30618,2.858848,0
640,2005,0,940.68968,48.51417,1.876837,0
640,2006,0,1549.7153,62.29478,3.742019,0
640,2007,0,1398.5178,39.73754,1.954748,0
640,2008,1,1536.2376,93.41109,1.446836,1
640,2009,1,1164.4011,80.12531,2.464906,1
641,2000,0,1141.0647,82.95631,3.059026,0
641,2001,0,753.08991,27.45998,3.100081,0
641,2002,0,1100.7817,63.57871,4.542968,0
641,2003,0,1311.3445,84.67587,2.641496,0
641,2004,0,1322.9003,44.29137,4.566596,0
641,2005,0,1487.0867,63.42605,2.264149,1
641,2006,0,1735.0157,45.3613,2.805352,0
641,2007,0,1299.0062,79.66856,3.078824,0
641,2008,0,1652.7914,62.23518,3.572865,0
641,2009,0,1738.7326,65.53783,2.26582,0
642,2000,0,1850.68,45.93438,0.8289431,0
642,2001,0,1652.0788,97.48067,0.8787811,1
642,2002,0,1528.7522,66.30602,2.123983,1
642,2003,0,1183.5746,77.66587,1.82356,1
642,2004,0,1585.1113,73.53209,2.225728,1
642,2005,0,1390.7099,45.72586,0.714798,1
642,2006,0,1917.1638,36.34786,2.621974,1
642,2007,0,1531.1631,61.48376,2.178164,1
642,2008,0,1459.277,86.7224,2.64342,2
642,2009,0,1926.7793,29.8768,1.89632,0
643,2000,0,1361.3728,102.5781,1.642893,0
643,2001,0,1506.8145,81.74229,1.875711,0
643,2002,0,2106.6602,74.88061,2.07936,0
643,2003,0,1587.8148,63.56136,0.8249014,0
643,2004,0,1844.8562,85.62329,1.346483,0
643,2005,0,1955.4386,45.14035,3.159533,0
643,2006,0,1341.0786,72.25895,1.10176,0
643,2007,1,1850.9789,74.67342,1.381871,1
643,2008,1,1477.9716,100.6881,0.6528478,1
643,2009,1,2191.0539,64.60554,1.014522,0
644,2000,0,1940.7871,70.30076,3.321078,1
644,2001,0,1727.0711,65.93914,1.529486,1
644,2002,0,1818.4627,57.84672,2.06428,0
644,2003,0,1294.3139,92.508,2.579117,1
644,2004,0,2021.9976,50.72701,2.465898,0
644,2005,0,1235.3486,32.00072,1.928324,1
644,2006,0,1625.7013,71.13543,2.429691,0
644,2007,0,1286.1779,48.36753,1.44577,2
644,2008,0,1762.3928,72.7068,2.039528,0
644,2009,1,2104.407,83.7119,0.6750938,2
645,2000,0,1640.4365,69.32684,2.586712,3
645,2001,0,1599.6854,66.47641,2.092574,2
645,2002,0,1471.6137,23.48002,3.104636,2
645,2003,0,1534.1167,76.53177,1.662629,2
645,2004,0,1401.7679,67.94221,3.871687,2
645,2005,0,1996.4827,107.4492,3.01688,1
645,2006,0,1741.4222,90.15868,0.9301856,2
645,2007,0,1398.3743,34.34406,1.284549,2
645,2008,0,1524.1186,86.45522,2.861547,2
645,2009,0,2377.5555,47.78323,0.9902495,2
646,2000,0,1585.0097,82.52409,4.282813,2
646,2001,0,1944.0465,98.51241,2.973101,2
646,2002,0,1335.2096,100.6923,1.87543,2
646,2003,0,1649.4616,58.57328,1.627977,3
646,2004,0,1319.1688,77.31194,2.956961,2
646,2005,0,1346.7196,83.65695,4.050416,1
646,2006,0,1747.0478,76.88287,2.363521,1
646,2007,0,1238.5103,28.95628,1.581271,2
646,2008,1,1222.891,65.31798,0.992789,3
646,2009,1,1787.3138,79.25389,0.8862514,3
647,2000,0,1357.6137,63.54423,3.727966,0
647,2001,0,1421.2925,47.03944,3.383119,0
647,2002,0,965.04695,55.63271,3.37322,0
647,2003,0,1123.9347,79.26321,3.361571,0
647,2004,0,1570.5738,73.57628,2.026498,0
647,2005,0,1437.5026,73.68426,1.658118,0
647,2006,1,1850.8464,63.53622,4.610974,0
647,2007,1,1310.3788,71.63335,2.857207,0
647,2008,1,1527.6025,23.14796,1.742794,1
647,2009,1,1589.9298,65.01863,2.544456,0
648,2000,0,1446.1518,56.84266,2.646419,0
648,2001,0,1686.8242,67.41118,3.042814,0
648,2002,1,1253.2961,39.07688,2.213476,1
648,2003,1,1733.7898,74.7429,2.994297,1
648,2004,1,1921.153,107.6593,0.5124752,0
648,2005,1,1332.4232,64.9395,1.278546,0
648,2006,1,1699.2244,67.92269,0.66304,0
648,2007,1,1688.1331,117.0361,0,0
648,2008,1,1755.8735,48.60837,1.969681,0
648,2009,1,1581.2771,75.71086,1.481196,0
649,2000,0,1933.8231,100.9459,3.698225,0
649,2001,0,2138.8654,63.58175,4.010615,0
649,2002,1,1767.7746,84.73505,2.136681,2
649,2003,1,1673.0304,70.06619,1.080301,1
649,2004,1,1584.1047,44.34842,1.996555,1
649,2005,1,1182.5972,58.53979,0,1
649,2006,1,1154.855,60.91279,2.749174,1
649,2007,1,1231.894,49.60004,1.558537,2
649,2008,1,1655.8843,34.42678,1.20149,1
649,2009,1,1521.9717,56.98145,0.1404998,2
650,2000,0,1963.8434,39.73673,2.909669,0
650,2001,1,831.09268,69.14483,4.114935,0
650,2002,1,1592.7075,76.91092,1.784921,0
650,2003,1,1711.8676,41.62419,3.411234,0
650,2004,1,1851.1645,70.15157,2.55106,1
650,2005,1,1624.6607,39.36591,2.35227,0
650,2006,1,1687.171,59.63409,2.437008,0
650,2007,1,1633.8312,52.96192,1.541442,0
650,2008,1,1709.1553,76.69582,1.790819,1
650,2009,1,1578.2039,33.39589,2.141644,0
651,2000,0,2141.2489,91.07426,3.117001,2
651,2001,0,1677.1038,91.32631,2.178972,2
651,2002,0,1564.9686,62.76535,1.760869,3
651,2003,0,1281.5415,35.90545,2.776668,3
651,2004,1,1474.2026,22.87348,1.798249,3
651,2005,1,2034.7894,92.25325,3.100105,3
651,2006,1,832.54526,98.00362,1.345322,3
651,2007,1,1596.6774,66.83787,1.655576,3
651,2008,1,1572.934,42.47433,1.615898,2
651,2009,1,1729.6603,45.39352,2.523209,3
652,2000,0,1582.5086,89.45741,2.785651,0
652,2001,0,1959.8647,72.97753,4.050794,0
652,2002,1,1609.7576,46.71157,1.839814,1
652,2003,1,1562.5099,111.6089,0.3510753,1
652,2004,1,1870.4267,89.61252,0,2
652,2005,1,2035.8964,81.34837,1.42965,2
652,2006,1,1784.4568,56.68513,0.5703493,2
652,2007,1,1883.9087,93.61873,0,2
652,2008,1,1516.8,82.80576,1.544839,3
652,2009,1,1618.3138,64.05328,2.641087,1
653,2000,0,1952.9656,91.29668,1.791573,0
653,2001,0,1660.0538,87.51546,1.996528,1
653,2002,0,1431.7557,69.79642,2.969377,0
653,2003,0,1517.6884,42.23938,1.259063,1
653,2004,0,1814.4249,47.71716,3.140326,0
653,2005,0,1837.07,36.67505,0.9003855,1
653,2006,0,1250.7271,88.9995,1.514193,1
653,2007,0,1614.652,36.93052,1.481706,0
653,2008,0,1502.5055,65.70709,1.911041,0
653,2009,0,1482.7695,33.00946,3.393702,1
654,2000,0,1902.6493,102.6995,1.305789,2
654,2001,0,1431.0774,41.06025,0.5869825,1
654,2002,0,1329.9008,69.75467,3.351249,3
654,2003,0,1258.7446,31.22838,1.854084,2
654,2004,0,1452.8469,81.94447,1.175921,2
654,2005,1,1354.6498,85.24181,0.7280895,2
654,2006,1,1323.2967,63.58465,1.366747,3
654,2007,1,1312.8017,61.81194,2.448812,3
654,2008,1,1328.6236,79.50542,0,4
654,2009,1,1349.8029,51.30593,0,3
655,2000,0,1623.4463,88.01169,2.0606,1
655,2001,1,992.01747,65.85074,0.9733062,2
655,2002,1,1369.7764,32.23705,2.21521,1
655,2003,1,1549.5731,102.4295,1.541886,3
655,2004,1,1923.0763,72.911,0.6627432,3
655,2005,1,1506.1997,58.29803,0,1
655,2006,1,1529.8547,68.60593,1.94475,2
655,2007,1,1551.185,51.14397,2.843186,2
655,2008,1,1031.541,57.25771,1.141111,2
655,2009,1,1775.0432,83.53709,1.742267,2
656,2000,0,1689.789,80.6518,2.501546,1
656,2001,0,1746.6727,79.86063,3.158035,0
656,2002,0,2260.1805,60.58118,3.59873,2
656,2003,0,1112.5283,43.9093,3.092357,0
656,2004,0,1061.6145,68.374,5.215463,0
656,2005,0,1712.7497,82.5431,3.802551,0
656,2006,0,1407.7635,49.42557,0.7297602,1
656,2007,0,1210.4795,57.54898,3.483521,0
656,2008,0,1421.8144,72.06783,1.296,1
656,2009,0,1316.7663,61.25264,3.128742,0
657,2000,0,2021.7878,93.36187,3.8581,0
657,2001,0,2183.0288,45.67128,1.782846,0
657,2002,0,1014.1301,31.08153,3.701008,1
657,2003,0,1064.5806,82.56318,2.785755,0
657,2004,0,1278.5722,75.1279,0.9304089,0
657,2005,0,1297.8101,64.78873,2.037224,0
657,2006,0,1274.4201,56.06628,2.782451,0
657,2007,0,1449.096,73.90432,1.583086,0
657,2008,0,1369.8137,67.47528,1.261137,0
657,2009,0,1097.7217,66.9663,0.0595656,0
658,2000,0,1201.2809,60.66087,2.090708,0
658,2001,0,1968.422,80.3859,2.777098,0
658,2002,1,1471.4793,83.08175,1.810493,1
658,2003,1,1457.1015,82.64994,2.010401,1
