"Variable","Statistic","Full_Sample","ISO14001_No","ISO14001_Yes","P_Value"
"sales","SD",0.737864787372622,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.737864787372622,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.516397779494322,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.516397779494322,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.737864787372622,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.483045891539648,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.567646212197547,133.6687,135.684,0.0357124491804931
"releases","Mean",0.674948557710553,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.707106781186548,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.421637021355784,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.707106781186548,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.97182531580755,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.737864787372622,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0,0,0,7.2738672869272e-311
"insp","Max",0.316227766016838,5,6,7.2738672869272e-311
"sales","Mean",0.737864787372622,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.483045891539648,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.699205898780101,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.875595035770913,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.816496580927726,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.737864787372622,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.471404520791032,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0,133.6687,135.684,0.0357124491804931
"releases","Mean",0.918936583472681,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.516397779494322,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.567646212197547,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.737864787372622,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1.05934990547138,0,0,7.2738672869272e-311
"insp","Max",0.567646212197547,5,6,7.2738672869272e-311
"sales","Mean",0.674948557710553,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.674948557710553,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.516397779494322,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.699205898780101,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.699205898780101,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.707106781186548,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.471404520791032,133.6687,135.684,0.0357124491804931
"releases","Mean",0.516397779494322,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.632455532033676,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.483045891539648,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.632455532033676,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.52704627669473,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.823272602348565,0,0,7.2738672869272e-311
"insp","Max",0.567646212197547,5,6,7.2738672869272e-311
"sales","Mean",0.52704627669473,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.699205898780101,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.843274042711568,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.52704627669473,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.316227766016838,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.674948557710553,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.316227766016838,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.918936583472681,133.6687,135.684,0.0357124491804931
"releases","Mean",0.994428926011753,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.788810637746616,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.52704627669473,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.421637021355784,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.421637021355784,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.483045891539648,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.737864787372622,0,0,7.2738672869272e-311
"insp","Max",0.674948557710553,5,6,7.2738672869272e-311
"sales","Mean",0.666666666666667,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.707106781186548,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.483045891539648,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.948683298050514,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.632455532033676,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.516397779494322,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.52704627669473,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.632455532033676,133.6687,135.684,0.0357124491804931
"releases","Mean",0.316227766016838,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.316227766016838,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.823272602348565,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.942809041582063,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.843274042711568,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.632455532033676,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.516397779494322,0,0,7.2738672869272e-311
"insp","Max",0.483045891539648,5,6,7.2738672869272e-311
"sales","Mean",0.316227766016838,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.632455532033676,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.674948557710553,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.823272602348565,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.421637021355784,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.632455532033676,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.737864787372622,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.737864787372622,133.6687,135.684,0.0357124491804931
"releases","Mean",0.632455532033676,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.567646212197547,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.316227766016838,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.421637021355784,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.483045891539648,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.699205898780101,0,0,7.2738672869272e-311
"insp","Max",0.516397779494322,5,6,7.2738672869272e-311
"sales","Mean",0.788810637746616,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.875595035770913,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.699205898780101,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.516397779494322,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.516397779494322,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.788810637746616,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.674948557710553,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.516397779494322,133.6687,135.684,0.0357124491804931
"releases","Mean",0.516397779494322,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.516397779494322,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.816496580927726,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.737864787372622,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.674948557710553,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.316227766016838,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.483045891539648,0,0,7.2738672869272e-311
"insp","Max",0.421637021355784,5,6,7.2738672869272e-311
"sales","Mean",0.823272602348565,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.483045891539648,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.674948557710553,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.316227766016838,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.483045891539648,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.316227766016838,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.567646212197547,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.875595035770913,133.6687,135.684,0.0357124491804931
"releases","Mean",0.632455532033676,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.316227766016838,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.483045891539648,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.816496580927726,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.421637021355784,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.843274042711568,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.674948557710553,0,0,7.2738672869272e-311
"insp","Max",0.875595035770913,5,6,7.2738672869272e-311
"sales","Mean",0.674948557710553,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.674948557710553,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.567646212197547,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.483045891539648,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.421637021355784,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.707106781186548,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.632455532033676,133.6687,135.684,0.0357124491804931
"releases","Mean",0.849836585598797,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.666666666666667,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.567646212197547,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.674948557710553,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.471404520791032,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.674948557710553,0,0,7.2738672869272e-311
"insp","Max",0.52704627669473,5,6,7.2738672869272e-311
"sales","Mean",0.421637021355784,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.421637021355784,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.567646212197547,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.788810637746616,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.699205898780101,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.516397779494322,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.516397779494322,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.674948557710553,133.6687,135.684,0.0357124491804931
"releases","Mean",0.966091783079296,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.483045891539648,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.483045891539648,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.823272602348565,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.483045891539648,0,0,7.2738672869272e-311
"insp","Max",0.699205898780101,5,6,7.2738672869272e-311
"sales","Mean",1.17851130197758,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.421637021355784,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.966091783079296,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.737864787372622,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.875595035770913,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.666666666666667,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.567646212197547,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.674948557710553,133.6687,135.684,0.0357124491804931
"releases","Mean",0.483045891539648,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.483045891539648,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.674948557710553,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.674948557710553,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.674948557710553,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.788810637746616,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.421637021355784,0,0,7.2738672869272e-311
"insp","Max",0.666666666666667,5,6,7.2738672869272e-311
"sales","Mean",0.52704627669473,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.516397779494322,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.471404520791032,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.737864787372622,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.516397779494322,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",1.07496769977314,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.567646212197547,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.707106781186548,133.6687,135.684,0.0357124491804931
"releases","Mean",1.07496769977314,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.483045891539648,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.788810637746616,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.737864787372622,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.666666666666667,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.707106781186548,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.567646212197547,0,0,7.2738672869272e-311
"insp","Max",0.737864787372622,5,6,7.2738672869272e-311
"sales","Mean",0.632455532033676,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.707106781186548,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.674948557710553,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.483045891539648,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.516397779494322,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.471404520791032,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.674948557710553,133.6687,135.684,0.0357124491804931
"releases","Mean",0.699205898780101,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.97182531580755,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.632455532033676,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.737864787372622,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.823272602348565,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.567646212197547,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.875595035770913,0,0,7.2738672869272e-311
"insp","Max",0.567646212197547,5,6,7.2738672869272e-311
"sales","Mean",0.666666666666667,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.737864787372622,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.816496580927726,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.788810637746616,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.516397779494322,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.632455532033676,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.707106781186548,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.516397779494322,133.6687,135.684,0.0357124491804931
"releases","Mean",0.788810637746616,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.516397779494322,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.483045891539648,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",1.07496769977314,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.316227766016838,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.788810637746616,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.516397779494322,0,0,7.2738672869272e-311
"insp","Max",0.788810637746616,5,6,7.2738672869272e-311
"sales","Mean",0.316227766016838,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.699205898780101,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.567646212197547,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.516397779494322,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.918936583472681,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.823272602348565,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.516397779494322,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.632455532033676,133.6687,135.684,0.0357124491804931
"releases","Mean",0.816496580927726,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.632455532033676,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.316227766016838,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.516397779494322,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.421637021355784,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.483045891539648,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0,0,0,7.2738672869272e-311
"insp","Max",0.994428926011753,5,6,7.2738672869272e-311
"sales","Mean",0.823272602348565,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.788810637746616,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.567646212197547,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.707106781186548,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.516397779494322,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.316227766016838,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.483045891539648,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.788810637746616,133.6687,135.684,0.0357124491804931
"releases","Mean",0.666666666666667,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.632455532033676,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.52704627669473,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.421637021355784,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.674948557710553,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.823272602348565,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.666666666666667,0,0,7.2738672869272e-311
"insp","Max",0.632455532033676,5,6,7.2738672869272e-311
"sales","Mean",0.918936583472681,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.516397779494322,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.843274042711568,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.666666666666667,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.471404520791032,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.816496580927726,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.699205898780101,133.6687,135.684,0.0357124491804931
"releases","Mean",0.875595035770913,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.707106781186548,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.483045891539648,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.699205898780101,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.632455532033676,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.52704627669473,0,0,7.2738672869272e-311
"insp","Max",0.316227766016838,5,6,7.2738672869272e-311
"sales","Mean",0.471404520791032,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.918936583472681,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.737864787372622,215.09403,594.30968,1.59488133699139e-25
"sales","Max",1.17378779077727,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.666666666666667,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.97182531580755,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.674948557710553,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.632455532033676,133.6687,135.684,0.0357124491804931
"releases","Mean",0.674948557710553,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.788810637746616,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.421637021355784,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.674948557710553,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.421637021355784,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.849836585598797,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.674948557710553,0,0,7.2738672869272e-311
"insp","Max",0.567646212197547,5,6,7.2738672869272e-311
"sales","Mean",0.699205898780101,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.483045891539648,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.516397779494322,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.737864787372622,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.316227766016838,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.421637021355784,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.316227766016838,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.737864787372622,133.6687,135.684,0.0357124491804931
"releases","Mean",0.737864787372622,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.52704627669473,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.632455532033676,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.737864787372622,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.483045891539648,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.471404520791032,0,0,7.2738672869272e-311
"insp","Max",0.421637021355784,5,6,7.2738672869272e-311
"sales","Mean",0.516397779494322,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.816496580927726,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.632455532033676,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.316227766016838,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.737864787372622,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.699205898780101,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.816496580927726,-13.55661,-9.617299,0.0357124491804931
"rd","Max",1.03279555898864,133.6687,135.684,0.0357124491804931
"releases","Mean",0.843274042711568,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.421637021355784,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.707106781186548,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.483045891539648,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.483045891539648,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.737864787372622,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.823272602348565,0,0,7.2738672869272e-311
"insp","Max",0.674948557710553,5,6,7.2738672869272e-311
"sales","Mean",0,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.52704627669473,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.421637021355784,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.52704627669473,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.816496580927726,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.421637021355784,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.788810637746616,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.567646212197547,133.6687,135.684,0.0357124491804931
"releases","Mean",0.674948557710553,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.737864787372622,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.918936583472681,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.699205898780101,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.567646212197547,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.516397779494322,0,0,7.2738672869272e-311
"insp","Max",0.788810637746616,5,6,7.2738672869272e-311
"sales","Mean",0.483045891539648,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.421637021355784,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.516397779494322,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.849836585598797,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.632455532033676,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.707106781186548,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.966091783079296,133.6687,135.684,0.0357124491804931
"releases","Mean",0.674948557710553,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.816496580927726,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.483045891539648,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.421637021355784,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.316227766016838,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.483045891539648,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.516397779494322,0,0,7.2738672869272e-311
"insp","Max",0.483045891539648,5,6,7.2738672869272e-311
"sales","Mean",0.316227766016838,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.567646212197547,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.421637021355784,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.788810637746616,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.471404520791032,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.737864787372622,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.316227766016838,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.421637021355784,133.6687,135.684,0.0357124491804931
"releases","Mean",0.737864787372622,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.421637021355784,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.483045891539648,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.966091783079296,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.52704627669473,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.849836585598797,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.737864787372622,0,0,7.2738672869272e-311
"insp","Max",0.707106781186548,5,6,7.2738672869272e-311
"sales","Mean",0.316227766016838,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.516397779494322,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.699205898780101,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.875595035770913,2527.0477,2589.7408,1.59488133699139e-25
